block_number,claim_category,erc20_in_to_wallet,erc20_out_from_wallet,inferred_categories,mint_proven,native_in_to_wallet,native_out_from_wallet,nft_in_to_wallet,nft_out_from_wallet,priority,purchase_proven,receipt_found,receipt_status,sale_proven,seadrop_rows,seaport_orderfulfilled_count,source_path,tx_found,tx_from,tx_hash,tx_to,tx_value_wei,wallet,zero_nft_to_wallet
46803389,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 40, ""minter"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""quantity"": 1, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[0].tx_hash,True,0x51e99a26a3b538a4023e0e1af16e97153056a814,0x8e428f651c1bccca578440f3b5afd9ed5ef8160cd050fd9feb5cb023a7783e5b,0x00005ea00ac477b1030ce78506496e8c2de24bf5,200000000000000,0x51e99a26a3b538a4023e0e1af16e97153056a814,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 39, ""to"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""token_id"": ""818""}]"
46816053,sale,"[{""amount_raw"": ""100000000000000"", ""from"": ""0xac5ad29d16dc3fea2200585247991ae896814d39"", ""log_index"": 75, ""to"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}, {""amount_raw"": ""100000000000000"", ""from"": ""0x43f38fc6cedbcf5a031ea84679549ec4e855eacc"", ""log_index"": 77, ""to"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}, {""amount_raw"": ""100000000000000"", ""from"": ""0x43f38fc6cedbcf5a031ea84679549ec4e855eacc"", ""log_index"": 79, ""to"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}, {""amount_raw"": ""100000000000000"", ""from"": ""0xac5ad29d16dc3fea2200585247991ae896814d39"", ""log_index"": 81, ""to"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}]","[{""amount_raw"": ""4000000000000"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 83, ""to"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}, {""amount_raw"": ""20000000000000"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 85, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token"": ""0x0bd7d308f8e1639fab988df18a8011f41eacad73""}]","[""sale""]",False,[],[],[],"[{""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 86, ""to"": ""0xac5ad29d16dc3fea2200585247991ae896814d39"", ""token_id"": ""1750""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 87, ""to"": ""0x43f38fc6cedbcf5a031ea84679549ec4e855eacc"", ""token_id"": ""1752""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 88, ""to"": ""0x43f38fc6cedbcf5a031ea84679549ec4e855eacc"", ""token_id"": ""1751""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x51e99a26a3b538a4023e0e1af16e97153056a814"", ""log_index"": 89, ""to"": ""0xac5ad29d16dc3fea2200585247991ae896814d39"", ""token_id"": ""1749""}]",P1,False,True,1,True,[],4,known_sales[0].tx_hash,True,0x51e99a26a3b538a4023e0e1af16e97153056a814,0x99a89fbc3df0a538a41ed4c65252992421a9f4469aa4f976fca68a0b130db6a4,0x0000000000000068f116a894984e2db1123eb395,0,0x51e99a26a3b538a4023e0e1af16e97153056a814,[]
46801994,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 2, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 20, ""minter"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""nft_contract"": ""0x6beaf68ea622e803b91b03572569b57eef1df647"", ""payer"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""quantity"": 1, ""unit_mint_price_wei"": 0}]",0,known_mints[0].tx_hash,True,0x204a9d05e454619bf713b947c3e87302f4509d3c,0x53278df4605afbf43b80d2ab88dbb4187e7e496f5759d57754f14f5921271c3c,0x00005ea00ac477b1030ce78506496e8c2de24bf5,0,0x204a9d05e454619bf713b947c3e87302f4509d3c,"[{""contract"": ""0x6beaf68ea622e803b91b03572569b57eef1df647"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 19, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""582""}]"
46802837,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 35, ""minter"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""quantity"": 3, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[1].tx_hash,True,0x204a9d05e454619bf713b947c3e87302f4509d3c,0x3b584db19fcf6c26e2eaf8adf00b989fbfe7e1c6abea66d6438fc73944aed251,0x00005ea00ac477b1030ce78506496e8c2de24bf5,600000000000000,0x204a9d05e454619bf713b947c3e87302f4509d3c,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 32, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""720""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 33, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""721""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 34, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""722""}]"
46803551,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 32, ""minter"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""quantity"": 2, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[2].tx_hash,True,0x204a9d05e454619bf713b947c3e87302f4509d3c,0xe98e336f2ac0b7f290bb1e5600204eaa40b6ec20808703e4d499c532901ae320,0x00005ea00ac477b1030ce78506496e8c2de24bf5,400000000000000,0x204a9d05e454619bf713b947c3e87302f4509d3c,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 30, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""824""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 31, ""to"": ""0x204a9d05e454619bf713b947c3e87302f4509d3c"", ""token_id"": ""825""}]"
46803563,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 2, ""minter"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""quantity"": 2, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[0].tx_hash,True,0x43948bababa753a587fc475ced55c74760b716fc,0xa300d7eeb8a24dc20ecaa15631a5c79ea51b1c8319f2054bde92bf6352d21f67,0x00005ea00ac477b1030ce78506496e8c2de24bf5,400000000000000,0x43948bababa753a587fc475ced55c74760b716fc,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 0, ""to"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""token_id"": ""826""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 1, ""to"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""token_id"": ""827""}]"
46810427,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 2, ""minter"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""nft_contract"": ""0x6beaf68ea622e803b91b03572569b57eef1df647"", ""payer"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""quantity"": 2, ""unit_mint_price_wei"": 50000000000000}]",0,known_mints[1].tx_hash,True,0x43948bababa753a587fc475ced55c74760b716fc,0x18fadee84ee44c78ed3cf9d48479a5272960ae1ad8d44ed3a971547635b78df8,0x00005ea00ac477b1030ce78506496e8c2de24bf5,100000000000000,0x43948bababa753a587fc475ced55c74760b716fc,"[{""contract"": ""0x6beaf68ea622e803b91b03572569b57eef1df647"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 0, ""to"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""token_id"": ""716""}, {""contract"": ""0x6beaf68ea622e803b91b03572569b57eef1df647"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 1, ""to"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""token_id"": ""717""}]"
46818471,sale,[],[],[],False,[],[],[],"[{""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""log_index"": 38, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token_id"": ""1795""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""log_index"": 39, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token_id"": ""1794""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""log_index"": 40, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token_id"": ""1796""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""log_index"": 41, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token_id"": ""1793""}, {""contract"": ""0x14ae01dd5edc798752a5db432bf48c619788bc6e"", ""from"": ""0x43948bababa753a587fc475ced55c74760b716fc"", ""log_index"": 42, ""to"": ""0x17e27e6651bd3e6272b20cab789fb821aa54a34e"", ""token_id"": ""1797""}]",P1,False,True,1,False,[],10,known_sales[0].tx_hash,True,0x17e27e6651bd3e6272b20cab789fb821aa54a34e,0x0098561274910aa58f30cfea9384bb21bf9712c247a06f95cd3e456e2f74dc0f,0x0000000000000068f116a894984e2db1123eb395,900000000000000,0x43948bababa753a587fc475ced55c74760b716fc,[]
46803770,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 8, ""minter"": ""0x6ee78170825f65a2bd9cf9cda48ce2282496ddba"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0x6ee78170825f65a2bd9cf9cda48ce2282496ddba"", ""quantity"": 2, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[0].tx_hash,True,0x6ee78170825f65a2bd9cf9cda48ce2282496ddba,0xa7e00281106c4dbbd87e8bdf942c97b9c115d678bf641e87d46905aa166e3a06,0x00005ea00ac477b1030ce78506496e8c2de24bf5,400000000000000,0x6ee78170825f65a2bd9cf9cda48ce2282496ddba,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 6, ""to"": ""0x6ee78170825f65a2bd9cf9cda48ce2282496ddba"", ""token_id"": ""835""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 7, ""to"": ""0x6ee78170825f65a2bd9cf9cda48ce2282496ddba"", ""token_id"": ""836""}]"
46784554,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 1, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 78, ""minter"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""quantity"": 5, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[0].tx_hash,True,0xd04b2aafb1eef38d5004c062adfa46de964602a2,0xff1487b7d945726ad0a347e386d4ad8828271fd157533565f3801313bb1f6b76,0x00005ea00ac477b1030ce78506496e8c2de24bf5,1000000000000000,0xd04b2aafb1eef38d5004c062adfa46de964602a2,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 73, ""to"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""token_id"": ""251""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 74, ""to"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""token_id"": ""252""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 75, ""to"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""token_id"": ""253""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 76, ""to"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""token_id"": ""254""}, {""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 77, ""to"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""token_id"": ""255""}]"
46814258,sale,[],[],[],False,[],[],[],"[{""contract"": ""0x444444447657f90a85c99c00c0780e4e1c40c897"", ""from"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""log_index"": 40, ""to"": ""0xfa1649cf93399bbc47ebbb48c0794d0dcc76564a"", ""token_id"": ""735""}]",P1,False,True,1,False,[],4,known_sales[0].tx_hash,True,0xfa1649cf93399bbc47ebbb48c0794d0dcc76564a,0xa3da267f93f94bce2de847ba96017849edbfb31556403cfde6200fbcf1675f74,0x0000000000000068f116a894984e2db1123eb395,16095800000000000,0xd04b2aafb1eef38d5004c062adfa46de964602a2,[]
46813822,sale,[],[],[],False,[],[],[],"[{""contract"": ""0x444444447657f90a85c99c00c0780e4e1c40c897"", ""from"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""log_index"": 39, ""to"": ""0xda68216375511374c9f626a6e5a49501d7ba6b2d"", ""token_id"": ""1639""}, {""contract"": ""0x444444447657f90a85c99c00c0780e4e1c40c897"", ""from"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""log_index"": 40, ""to"": ""0xda68216375511374c9f626a6e5a49501d7ba6b2d"", ""token_id"": ""2131""}, {""contract"": ""0x444444447657f90a85c99c00c0780e4e1c40c897"", ""from"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""log_index"": 41, ""to"": ""0xda68216375511374c9f626a6e5a49501d7ba6b2d"", ""token_id"": ""2074""}, {""contract"": ""0x444444447657f90a85c99c00c0780e4e1c40c897"", ""from"": ""0xd04b2aafb1eef38d5004c062adfa46de964602a2"", ""log_index"": 42, ""to"": ""0xda68216375511374c9f626a6e5a49501d7ba6b2d"", ""token_id"": ""879""}]",P1,False,True,1,False,[],10,known_sales[1].tx_hash,True,0xda68216375511374c9f626a6e5a49501d7ba6b2d,0xc6c6ac61e4fc09eb3712c77d9004d22f68260f4917f68092d80a17d2e7726441,0x0000000000000068f116a894984e2db1123eb395,41155600000000000,0xd04b2aafb1eef38d5004c062adfa46de964602a2,[]
46803288,mint,[],[],"[""mint""]",True,[],[],[],[],P1,False,True,1,False,"[{""drop_stage_index"": 0, ""fee_bps"": 1000, ""fee_recipient"": ""0x0000a26b00c1f0df003000390027140000faa719"", ""log_index"": 16, ""minter"": ""0xdc979c981cecf9b1e617357c0bc494e53e0f019d"", ""nft_contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""payer"": ""0xdc979c981cecf9b1e617357c0bc494e53e0f019d"", ""quantity"": 1, ""unit_mint_price_wei"": 200000000000000}]",0,known_mints[0].tx_hash,True,0xdc979c981cecf9b1e617357c0bc494e53e0f019d,0xb07a788c7906252d6ee5e131c039ebf07fd9fc8e42aa9d5491500bdeaf15058c,0x00005ea00ac477b1030ce78506496e8c2de24bf5,200000000000000,0xdc979c981cecf9b1e617357c0bc494e53e0f019d,"[{""contract"": ""0xc5d4caf5224f252bde80fbe12acbac6b12b34a3b"", ""from"": ""0x0000000000000000000000000000000000000000"", ""log_index"": 15, ""to"": ""0xdc979c981cecf9b1e617357c0bc494e53e0f019d"", ""token_id"": ""796""}]"
46816982,sale,"[{""amount_raw"": ""338200"", ""from"": ""0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f"", ""log_index"": 12, ""to"": ""0xdc979c981cecf9b1e617357c0bc494e53e0f019d"", ""token"": ""0x5fc5360d0400a0fd4f2af552add042d716f1d168""}]",[],"[""sale""]",False,[],[],[],"[{""contract"": ""0x4c84c14549c98e33a5fc240417d19aed02948611"", ""from"": ""0xdc979c981cecf9b1e617357c0bc494e53e0f019d"", ""log_index"": 11, ""to"": ""0xa42e5373feb4f80ab230b7616d08601d4f11ac07"", ""token_id"": ""1726""}]",P1,False,True,1,True,[],1,known_sales[0].tx_hash,True,0xa42e5373feb4f80ab230b7616d08601d4f11ac07,0x6e9ea02c1873272d7e5965a74165b0dc11d9b7a2f9d8f8eda652630a6abdcffc,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,156886707679482,0xdc979c981cecf9b1e617357c0bc494e53e0f019d,[]
